country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13511,https://lh3.googleusercontent.com/h46F_rLkMrraSWrir4QoNZxmT_6vR-fhj_e8Ht79CIz_94DlBxQL3HVpufIlRCNEsLu82REgyK1rKkCigDQN_Nh-B8o=w1000,height  2.6 cm,Plate with a portrait of Petrus de Wolff,c. 1725 - c. 1749,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13537,https://lh3.googleusercontent.com/PwS7SPU1AkMXan-WsXelS6HNcXs4heBuJlqhdDra2vpY6B8zQKGxvr0Zt6DdVgLMh16bxuuCMiQ5sRv-r6Z9fwN26BKc=w1000,height  2.5 cm,Plate with Dutch ships anchored at the Table Bay,c. 1740 - c. 1760,porcelain,"Bord van porselein, beschilderd op het glazuur in blauw, rood, groen, zwart en goud. Op het plat een voorstelling van verschillende Hollandse schepen voor anker in de Zuid-Afrikaanse Tafelbaai, bij de Hollandse vestiging; de rand met twee decoratieve banden. Europese voorstelling in emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1984-32-2,https://lh3.googleusercontent.com/-1qyPDxx6BDG3NZeVz003d5-nQ07cUPiSijMBxqzanbMGvBXoP8f7g1TB3Ph5KlnYEIkMtakjg22T-IOulayXeyx8gajBoGFc915l_Ay=w1000,,Chinese tael weight from the wreck of the Dutch East India ship 't Vliegend Hart,1700 - 1735,copper (metal),"Koperen tael- of qiangewicht met Chinese en Europese inscripties waarmee goud en andere kostbaarheden werden gewogen. Vioolgewicht, violin-shaped weights."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-16,https://lh3.googleusercontent.com/QcOapoWTGOou_DTgIvs2wjY67u4BFjqSyncICRJD6JS2Y5mmzjLiRtubXWORqFvwh1WgqH5yUeorSNQxaQT1QTi61-s=w1000,,"Handrol, twee ambtenaren met gevolg op reis",1803,paper,"Handrol, twee ambtenaren met gevolg op reis. In houten doos."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-11,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w1000,,Albumblad,c. 1600 - c. 1800,paper,Albumblad met een landschap in de stijl van Ni Zan.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-E,https://lh3.ggpht.com/fC3iC5r4nWBddGyGeY4j50Oqq4Al8wmBtB12KlRN0GowyGbRpfWp6zoUcDHJ0Bh_3TrJrjRcNUwNMiVd_2KzPPpsWwa3=w1000,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-17-1,https://lh3.googleusercontent.com/YbL0qqPakXKH_IsVJVPKUGa9U84ZPGIbHMBf0zvMebr6B6d8ubDA2BrHSwXj6bhZE77CNg22SMiNKTjceGpH4X46iuJ0Pe0GuNKBF4zo=w1000,,Passe-partout van de Kluizenaar in de bergen,1775 - 1834,paper,Passe-partout voor de hangrol met een kluizenaar in de bergen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-H,https://lh3.ggpht.com/S4XS1r9zmqlhRAxXHSvpNU4nxJAxFFboviowYyZu0oiTPUBtZKjmIB5V5erGq6qNrCSLRhxoJUeQxpWAHmjqqc8Okhg=w1000,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6520,https://lh3.googleusercontent.com/3Q00idmfXTG395NpgN18Fz0ZKusUR094A7C0e1J6w_vju7Shd7kg1lNrM-qvqCtL2nZR5fBu_xatB-FiXO4YE7Xu8Nzr=w1000,height  11 cm × width  17 cm × depth  12.5 cm × weight  531 gr,Nightlight in the form of a cat,c. 1760 - c. 1770,porcelain,"Beeld (nachtlichtje) van porselein in de vorm van een kat, beschilderd op het glazuur in rood, turquoise en zwart. Op de vacht van de kat zijn drie spelende of liggende katten geschilderd. De ogen en bek zijn opengewerkt; op de achterzijde een perzikvormige opening. Porselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1965-88,https://lh4.ggpht.com/GOpz9p_YevK9cHHaQf93ivnOtJizNZCiqUk_o67gqXlc01tJvuoGWiprYZQsJFjqwkJ5QwZHP5dTuRovYyX_uPIuJNGS=w1000,height  7.2 cm,Charger with a qilin,c. 1350,porcelain,"Grote schotel van porselein, beschilderd in onderglazuur blauw. Op het plat in een medaillon een qilin met vlammen bij een rots, omgeven door fruitplanten (druif, bananenplant, meloen). De binnenwand met lotusranken. Op de binnenrand een band met servetwerk. Op de buitenwand een band met bloemranken. Twee barsten in de rand. De onderzijde is ongeglazuurd. Yuan porselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-51,https://lh3.googleusercontent.com/YaqY5w57Hn2TTb2IZxqb6FSy-G2-6D7QQQYLvcHUSc_gQXpiIZ4MR1q2j6KfVr6p3PqcVTSKwsjD9sl2SPTG0_SXkg=w1000,height  32.6 cm × width  7.5 cm × depth  7.3 cm,Cong,c. -3300 - c. -2200,,"Cong van donkergroene en donkerbruine jade, ingedeeld in twaalf banden."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-9,https://lh3.googleusercontent.com/dKf0LOpYAbbrgwyYp_G3A7ptyQIZH-LTTHD_NjbYqotsUIJGgHwflvV42BcqXGDeEntwyWcrCNIYhdzxxr-Kt7e3RwUT=w1000,height c. 58.5 cm × width c. 42 cm × diameter c. 34.5 cm × weight  44 kg,Ritual bell,after -482,bronze (metal),"Bronzen bel versierd met banden en knoppen in reliëf, met bovenop een montuur in de vorm van twee draken."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6462,https://lh5.ggpht.com/0mYETRQlw8ojXP66O8Hp0UjwcMrzQr0Wr02E4aazE05P8cUcscjtlumg4qQ5GqlnAoDai-sjUSjMiU_Knxm4VEgY9RhX=w1000,height  36.6 cm,"Baluster jar with a seated woman with maids, watching a performance of music and dance",c. 1645 - c. 1660,porcelain,"Balustervormige pot van porselein met spreidende voet en wijde hals, beschilderd in onderglazuur blauw en op het glazuur rood, groen, geel en zwart. Op de buik een zittende vrouw omringd door vier bedienden, waarvan twee met grote waaiers. De zittende vrouw kijkt naar een terras met zes vrouwen die muziek maken en een danseres. In de lucht vliegt een kraanvogel. Naast de vrouwen een grote rots en een bananenplant. Op de schouder een band met een 'crackled ice' motief; op de hals rotsen en bloemtakken. Deksel ontbreekt. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-293,https://lh3.googleusercontent.com/VqKNDs56LD7YWZvsJ8bsh7mJwWp0hzVo2hJJH1PX5qcrUJfsfj0XHEqNdWGWWdqc19K2UwJIIxg4c2cx5RMEA1vWaQ=w1000,,Grain jar,c. -206 - c. 220,terracotta (clay material),Pot in de vorm van een graanschuur; drie poten in de vorm van beren.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-12,https://lh3.googleusercontent.com/qmyo7NfAFUeXyZhoWJ-G5rdvqm23VP-i9FtD_z_r9d4de2W2QNXYxGh3RoitcK_7zRlSUWiRBbskVPymsEGNfI8dT97kaB9YBdpKSEc=w1000,,Albumblad,c. 1700,paper,"Albumblad, landschap met pagode."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-9,,,"Hangrol met papavers, vlinders en een kat",1683,silk,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-G,https://lh5.ggpht.com/v7LvjFkT5m498CZt8LF5EcwK6cWXjl0T35jBRTOcfy44LBXuJbCL-3GiG0C1gYcbuLyYITXeQNgUBOu9YrdEwHbSzQ=w1000,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-14,https://lh3.googleusercontent.com/O45LQykjzDqClR1gjsfjgK37i14T5cMm2XvW2Amm6-9I4o7oFJ7OBXRBFvP9cpVLSlAN01HuM5S0vDh9Sll1R12oIKR86CJ517jSovk=w1000,,"Hangrol, landschap met een eenzame figuur en woning",1781,paper,"Hangrol, landschap met een eenzame figuur en woning. In houten doos."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1984-32-1,https://lh3.googleusercontent.com/rs50TbVrjsk-GwFIO8M4gUVE6h48bQSYgu8pDeshauikaSyXEf6zOIRForofB2l_Vhq2JJo1ARx7vdpmBngLyg43sp7sqXBkyDLwQWY=w1000,,Violin-shaped Chinese tael weight from the wreck of the Dutch East India ship 't Vliegend Hart,1700 - 1735,copper (metal),"Koperen tael- of qiangewicht met Chinese en Europese inscripties waarmee goud en andere kostbaarheden werden gewogen. vioolgewicht, violin-shaped weights"
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-559,https://lh3.googleusercontent.com/RwXXzw4ZJPSKK7vBqpQFCT63JDcJ2uINY6yDK1XAfE5p0rKtX64-P8550LvsJ0H6UZZzrcfEKyLTfC1rT0rSbi9RqvY=w1000,height  63.5 cm,Vase,c. 1127 - c. 1279,stoneware,"Grafvaas van steengoed met een eivormige buik en een lange, brede, naar boven toe vernauwende nek, gedeeltelijk bedekt met een transparant glazuur met een lichtblauwe tint. Op de nek een geappliceerde decoratie van een band met figuren op een gemodelleerde, geschulpte rand. Daarboven verschillende figuren en een draak tussen wolken. Onder de rand een ringvormige verdikking met een gemodelleerde, geschulpte rand. Onder deze verdikking vier kleine, gemodelleerde ringen. Enkele chips in de rand. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-65,https://lh3.googleusercontent.com/2m2rMBKLE1zc6Re-0HYjXF0cs4ZU31BPkZdkxR7l9ff7mKJ6PAWx-GuMQN4YVlPtwXnVWsJwgD5we-1L3WOnyhIttWk=w1000,height  46.0 cm × width  45.5 cm × depth  14.5 cm,Tomb figures of horses and camels,650 - 750,,Beeld in de vorm van een gezadeld paard uit een serie van zes graffiguren. Sporen van polychromie. Tang.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1989-2,https://lh3.googleusercontent.com/TPLmQ63KN-OwoDvhNQf9B62JXUAo_cFRNXF3q3ldSArt685capQ4dU5bi82iu1znck13Pm2euCNHgyLytNBZSWYmRg=w1000,height  17.7 cm × width  7.5 cm × depth  4.5 cm,Two Statuettes of Guanyin,512,bronze (metal),Beeld van een staande bodhisattva met achter zich een aureool in de vorm van een lotusblad met vlammenrand; sokkel met vier poten.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1153,https://lh3.googleusercontent.com/6PQ-WdOMAJQAo8DIy9wyOphJhRtFWqU9lG2B5PxQpS-X8P78XC7VxYb88Y18hcHpkGyHWv_U9MifycMr3yfYtF24Ag=w1000,,Hand guard,1800 - 1900,iron (metal),"Zeshoekige tsuba met een opengewerkte versiering van vissen en draken temidden van gestileerde ranken, aan de onderzijde begrensd door golven, aan de bovenzijde door wolken; details in goud nunome-zogan."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-615,https://lh6.ggpht.com/jJ8eV5wn_hV6H0SD2LK1xJ8TGMZqi-CeTM99F8_zuQjIZnOw2njBfK307Bc63vc_HjF67GL0jPKDAk6SNvd8DLqUFxI=w1000,diameter  12 cm × height  6.8 cm,Tea bowl,c. 1100 - c. 1299,stoneware,"Theekom van steengoed, gedeeltelijk bedekt met een blauwzwart glazuur met goudbruine strepen (hazenvel). De onderste helft van de kom is ongeglazuurd. De rand is gevat in een metalen band. Jian."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1462,https://lh3.ggpht.com/712DN3dJxmF2kgEdYl5XCU_9ApsJDZbG2nKgQMbu4Hvl7OJB7qRu43otBCVuwcAPp4dhD13ufHBbqyUHtXp_JKSFUJg=w1000,,Spiegel versierd met vier apen,-400 - -200,bronze (metal),Bronzen spiegel versierd met vier apen die elkaar bij de staart grijpen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-17,https://lh3.ggpht.com/zr1pZaOPz1nNKnnq0mLDS63hKppN2wM3FGr0NEy8Gn11PgCxrBt7NEqhbaj29_LHwaP-5rU7BSdsnm5kyJ0-JDB5fK4=w1000,,Kluizenaar in de bergen,1775 - 1834,paper,Hangrol met een kluizenaar in de bergen. In houten doos.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-FLA-3,https://lh3.googleusercontent.com/TM_Nqh3QNKLy6K-D9Z4lpsOf2_eIuQ1K67ToGXjUdJq12whnJfme5l6Zy_2rQFF74hgS8wcCbbPib_YDC1wMlDayxiMozJDQWs_D9iZNQw=w1000,,Ornament voor de houten steel van een ge,c. -1030 - c. -490,bronze (metal),"Ornament voor de houten steel van een ge (ko), helder groene en grijs groene patina, versierd met een monsterkop op een fond van dicht op elkaar staande fijne puntjes. Het is voorzien van een gaatje."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-497,https://lh3.googleusercontent.com/w2TwEwqFGzYturrnFdJRj9tBUQpr2W-3PDAR7AYxwz5kBgu1q33E3cR6siC0umalQowV7270eFnwUbdLQnHBPDP1QA=w1000,,Ritual Wine Flask,-350 - -250,bronze (metal),"Platte fles (platte zijde verdeeld in rechthoeken) en deksel, waarschijnlijk niet bij elkaar behorend."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-21,https://lh3.googleusercontent.com/DMZUKRAyAAj_OwU1emX5KFba3o1XITiywGEHn5bjW9zHtEkKS1j0y44JPeWdjCnfiIQyDMuYmCozvYeeOk6L7bxtt22IXvOof6ZMWMqQ=w1000,,Gordelhaak,-500 - -200,bronze (metal),Het brede gedeelte is versierd met drie spiralen die symmetrisch geplaatst zijn ten opzichte van de lengte-as.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1212,https://lh3.googleusercontent.com/OcO5WY9vU_u3yvf0o2GCdDuTHm_ZwVWrz79GqwiXG3zePFZdnkoFHeqANT72_UkSEL0chyVGS-lgEk7VCMfvutN49Rs=w1000,height  3.2 cm,Bowl with six-lobed side,c. 960 - c. 1279,stoneware,"Kom van steengoed met een zesmaal gelobde wand, bedekt met een transparant glazuur met een lichtgroene tint. Qingbai."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-540,https://lh3.ggpht.com/gQE6EUo20SPgw1BopA68HFCuMqwMgHYscw3mpit85TG25zxx9ncaRYX5PZPqIN-x6rNf4o2dGrSVAwPj3M6fH207fg=w1000,diameter  17.5 cm,Saucer-dish with a lavender blue glaze,c. 1100 - c. 1124,stoneware,"Schaal van steengoed, bedekt met een lichtblauw, licht gecraqueleerd glazuur. Naar de rand verandert de kleur naar een geelbruine tint. De voetring is ongeglazuurd. Jun."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-12,https://lh3.googleusercontent.com/gfj1MeRwiPyf_YIPrlyRpIQiL62LHMQ2jQBRwuAOaY0DqjqojoTq9CEGkivcv3NmOnWxMjvXSfu__0YiPC-vtot6QtI=w1000,,Mask,c. -1100 - c. -800,bronze (metal),Masker met aan de achterzijde drie bronzen beugels. Het brons heeft een doffe patina.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-BR-FLA-2,https://lh3.googleusercontent.com/DdiZBimiUqhz_peZ2yXBw2bUYF4TBEQZ7TtMYQcTeCcJkkcUpqnUG6JXHWbh2W1T9ZgkXI4fKL7wND-3BXsZDNYBFZo=w1000,height  12.4 cm × width  9.3 cm × depth  8 cm,Tomb figure of a squatting woman,c. 220 - c. 589,earthenware,"Graffiguur van aardewerk, beschilderd in rood, wit en zwart. Het beeld is in de vorm een vrouw in gehurkte houding, de benen wijd uitelkaar, de rechterarm langs de buitenkant van het rechter been, de linkerarm langs de binnenkant van het linkerbeen. Het kleed met langs de V-hals een donkerrode bies ligt achter haar uitgespreid."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-546,https://lh3.googleusercontent.com/DFj3-B84t5ZT29JgclPPujQEDtRkmTxrTJy0CW0NSaYCYapT6eyUpPFlqWNZ7kDk5HpQjE0YPyU9QAgawueZKm-5df0=w1000,height  4.9 cm,Tea bowl with a grey brown glaze and a metal rim,c. 960 - c. 1279,stoneware,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-527,https://lh3.googleusercontent.com/73Z8r-aeNIhm-LCBskjNFTU98AyJ1dsCpSD2GZ6e_2TlqLsHZZFCDS9CH2xKe5ChEEBCPubF4jMm6MsK7cx3VjlxExo=w1000,height  45.3 cm,Tall vase with a crackled cream-colored glaze,c. 1700 - c. 1799,stoneware,"Hoge, slanke vaas van steengoed (Dong-khe-goed/Yiangnan Ding), met een cilindervormig lichaam, naar boven toe iets uitlopend, ronde schouder. Crèmekleurig, gecraqueleerd glazuur. Nek afgezaagd en rand geschuurd. Monochromen."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-13,https://lh3.googleusercontent.com/G6Q0rmU5n9e6PrDDxuzFyoCgRhiFEu4_CD-JxMbngiCWL56pOWm4lKU0ki06ddghFhE1L-lREeGi4cakRmRT1XWW-ia8ot2t2NVt1pdcQQ=w1000,,applique met twee monsterkoppen.,-800 - -500,bronze (metal),Twee monsterkoppen verbonden door twee banden.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-27,https://lh3.googleusercontent.com/Nn-YJpPfVvsK_PMJyXLRqnZWiXDAJYvl5YgPChqtYllx0K5WbOqYLs2vzc0jlM-cej-IbII1hm8etBlKj0HsqqKdAIXxmqp6CZnbZo0=w1000,,Spiegel,-500 - -200,bronze (metal),"Decor met vier vogels en stervormig middengedeelte met piekvormige uitlopers; fond bestaande uit spiralen, puntjes, etc. Het patina is heldergroen en bruin."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1406,https://lh5.ggpht.com/Qcr7W59fM3HYyw3tiz48DJFcXCnv-knlGJt3q35-5-x9bxHPWIXIExZq2zm-Prn559aLk_G0db8OjcIVXg8ZjWi3VXc=w1000,height  12.5 cm,Beeldengroep,618 - 907,bronze (metal),"De zeven Boeddha's van het Verleden, rustend op de uiteinden van gestileerde ranken."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-18,https://lh3.googleusercontent.com/EW4HZaqruyJcDCXLBRSVky09edRIEYQoNbZzdzzRDlSk06iiyP8mPLvQM7NEkZ5NNeLazBCHcH21uKThu-P3byz2ms4=w1000,,Ring with spokes in the form of silkworms,-500 - -200,bronze (metal),Brede ring met driehoeksspiralen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-538,https://lh3.googleusercontent.com/NDqqtJpD4fUZQEnhQffIOnaj_pd7vNyl6yqpitvjAiAiTakqJUC88MhAxeGc0qFlBb-RXg4oH4b-h1w1xUcn0YUwlQ=w1000,height  38.5 cm × length  12.1 cm × width  10.9 cm,Court Lady and Dancer,c. 600 - c. 699,earthenware,"Graffiguur van aardewerk, met sporen van polychromie. Een hofdame met een hoofddeksel en rijke kleding. Tang."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-4,https://lh3.googleusercontent.com/4Qhtj0_STMf1lb1sfeBzDFZ3LYjs7gB0VRBx3YaMBEzo5zNKlh7Xw1cGoe7UKsMHJfMSmlz8x-y0WqiwGEXsj0KoYQ=w1000,height  23.0 cm × width  18.8 cm × depth  18.0 cm,Ritual Three-legged Vessel,c. -1700 - c. -800,,"Ritueel vat voor voedsel. Brede band met fabeldieren met snavelachtige bekken en grote, uitspringende ogen; hieronder driehoekige ornamenten."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-33,https://lh3.googleusercontent.com/bhZsRYGpIaXsYMosdIrL9csLPdbEX10TWS_y0JT2k2C5n2CEfDogSygBPvUFcLR2aN3A1owuvFlZi7EOQDN16aqM2i48=w1000,,Mirror with stylized bird-dragon motifs,c. -300 - c. -200,bronze (metal),Drie draken met staart eindigend in zigzaglozenge. Het patina is grijsgroen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-J,https://lh5.ggpht.com/FTG_cLBHnBUD4MgrLCIvEE18Af89Jvn2fzY6WZo-iSZSgr7ocA2gXPIXUvMHlh6nj1tKjM46B6g4TM8ww4NF4qztjLM=w1000,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-13,https://lh3.googleusercontent.com/DEw2QSt_nH3Tg73q-wwHuoh1X6Qqqx9KEw6ds_sXwLWKx-bJ1Lcrkbsrmbvcw_Ja4DgZQSWsjUbY38eYwt7cSVoNKsveKjiEtN6sfNE=w1000,,Albumblad,1600 - 1650,paper,"Albumblad met een mistig landschap, gemonteerd tegenover kalligrafie."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1993-3,https://lh6.ggpht.com/oMekHfZimP3WYFyMGG-TWbLcNhVXod4VHJpj6lebucN1MqbMYFB9yS0L2hByXS-Cc03MQXI7fRBEmC_7ZHdVh9qIfmUx=w1000,,Rolschildering met een voorstelling van vijf jongens die dadelpruimen plukken,1500 - 1625,ink,Rolschildering met een voorstelling van vijf jongens die dadelpruimen plukken. Vrije kopie naar een anoniem werk uit de Song-periode in het Paleismuseum te Taipei. In houten doos.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1463-A,https://lh5.ggpht.com/Ttob6mAV6BDhgQwBNaCQOvacvYNmkAPP5o-rstSyEYw8NepYHBkabW450tAofd1yhBbe5MidmOqRlLcbw-wLr_OLa5s=w1000,height  8.1 cm × width  4.4 cm × depth  1.6 cm,Gordelhaak van verguld brons,c. -200 - c. 0,bronze (metal),Gordelhaak van verguld brons.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-494,,,Fragment van brons,c. -400 - c. -200,bronze (metal),Vermoedelijk de schacht van een lans
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-493,https://lh3.googleusercontent.com/88Nh6g2vtxLOqt8GL0VCYJBzXOP1Atpo9L8g8R-s7OSMzWfZWoSeFbiIOenxutATxlElaiReh-v3iYvGwQRdDY7-8g=w1000,,Ritueel wijnvat,-1100 - -1000,bronze (metal),"Ritueel wijnvat met deksel; hengsel en deksel ontbreken. De versiering bestaat uit draken en taotie-motieven in relief op leiwen-fond, vijfde stijl."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-645,https://lh3.googleusercontent.com/YOCWjMz1qhT6ZyrEMrjo0Kd3z5sLp4g9W9JRQsXH-2PBPMnUMfEHQvmDmu_d4PgbMFtN2N2FTL-eWFpMm-dKrRvgqNa68v3pwO03rryI=w1000,height  7.8 cm,Bowl with floral scrolls,c. 960 - c. 1279,stoneware,"Kom van steengoed, bedekt met een donkergroen glazuur. De binnenwand met ingeperste bloemranken; de binnenrand is ongedecoreerd. Een barst in de kom. Celadon (Yaozhou)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-16-B,https://lh3.googleusercontent.com/fI7Q7SA96s084nbb7syzI6tBVoTjESEWqmYWFzlsVcUwJFu7aJtR4Iv6VbapP_hgWCilp1d6o0gxVuQvepAp-Uoqc5ydwXM0UGaBzDOy=w1000,,Hengsel,-500 - -200,silver (metal),Hoofdmotief taotie; verder karakteristieke Laat Zhou-ornamentiek; vormt een paar met MAK 16a.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-NM-5783-86,https://lh3.googleusercontent.com/06ynwT9njdQLbryZ4od0k898b1CpO6fttk24e_KCWGqhI5KkCc195MdzNAzq83oA2QWCNbN_8diHnbVFPZv18V6b5REnuegJ6KQ4h9em=w1000,height  1.8 cm,Miniature bowl with a flower spray,c. 1740 - c. 1760,porcelain,"Miniatuur kom van porselein, beschilderd in onderglazuur blauw met een bloemtak. Brede, platte, ongeglazuurde bovenrand. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-30,https://lh3.googleusercontent.com/6yD-_lNptbG01HMGTNTj6INM7agBtkGpUaHL91ITMRUe4ijpSwgX_FvhPlZRA4JIrWKA0xm30LM8m-Gg_gLvj5wREshu=w1000,,Spiegel met apen,-500 - -200,bronze (metal),In het middenveld vijf apen die elkaar bij de staart grijpen. Het fond is gedecoreerd met komma-figuren en gebogen bundels dunne lijnen. Het patina is lichtgroen.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-666,https://lh4.ggpht.com/EWVOnMtNrpzAVO0XETHc89AOWWZFg1lpuCJ52pKmZmmJdMnxwqxBocnV7fPle5k2Hgb6TNFEBohFc18gLxlVedIzww=w1000,height  20.5 cm,Ovoid jar with a dark brown glaze,c. 700 - c. 899,earthenware,"Eivormige pot van aardewerk met twee halfronde oren op de schouder, gedeeltelijk bedekt met een donkerbruin glazuur. Tang."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-36,https://lh3.googleusercontent.com/BM6b45mnO1tNff-6P-mPtEHYsZST0g98DfbH-nSqpfYeNJf5U6DXvGnvXB_XS6HmdyI549v-C4cEgq2PEvG3k3uT4AbM4fNDWH196MQ=w1000,,Spiegel,-100 - 100,bronze (metal),Spiegel uit de Han-tijd met zwarte glanzende patina.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-603,https://lh5.ggpht.com/Iq_o0c0HWxU0aNN3DT_7Fb25ZfQNQU1TKR9P-Dq6e1AAiZ-8nNTXVaw4_w7LJ32zWy--4XjF1yl_Y-a48NhVlct95w=w1000,height  6 cm,Squatm ovoid jar,c. 1400 - c. 1599,stoneware,"Platgedrukte, eivormige pot van steengoed, bedekt met een gecraqueleerd groen glazuur. Voet is ongeglazuurd. Celadon."
